filepath,class,domain,label,cae_score,patchcore_score,padim_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e8fe9001-df63-40de-bc41-fc250863a705___RS_NLB 4205.JPG,northern_blight,plantvillage,1,0.0014513483,2.6982067,5.065394
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e941ff1a-22c8-42ef-8ccb-bc5899e6764b___RS_NLB 3802.JPG,northern_blight,plantvillage,1,0.0028885591,2.9995017,5.7049084
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e949a093-bf0c-4456-a15b-5c67a02480b1___RS_NLB 4096.JPG,northern_blight,plantvillage,1,0.003055605,2.9608366,5.3898244
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e9922bf3-c8dc-460b-bb52-65bba02ff618___RS_NLB 3478.JPG,northern_blight,plantvillage,1,0.0018330868,2.844663,5.1310887
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e9b6bee3-c097-4823-b057-c7ed167f072c___RS_NLB 4151.JPG,northern_blight,plantvillage,1,0.0019126313,2.895222,5.33598
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e9c01f8e-6d45-4243-b274-6036ab3e5529___RS_NLB 0774.JPG,northern_blight,plantvillage,1,0.0020191814,2.8125043,5.5188975
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e9c3b693-1824-41bb-803c-2730cd06f9e5___RS_NLB 4152.JPG,northern_blight,plantvillage,1,0.0014957397,2.6140442,4.645132
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/e9d3e128-7cbe-4b6e-b2b7-08f90fe5cc99___RS_NLB 4276.JPG,northern_blight,plantvillage,1,0.0028890164,2.9109876,5.459743
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ea41c5a7-8436-4ee5-b528-4c0f5b656e82___RS_NLB 3786.JPG,northern_blight,plantvillage,1,0.0030468355,3.1355743,6.0770817
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ea5341a5-d8b9-4e96-a3c8-7785e02d0341___RS_NLB 3816.JPG,northern_blight,plantvillage,1,0.0025249026,3.1145074,6.1659727
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ea9ba5b2-e8e7-48c8-ac16-d594a9e5cc51___RS_NLB  4443 copy 2.jpg,northern_blight,plantvillage,1,0.0027903467,2.8509312,5.2314544
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eac45516-3f72-4dac-bf0f-566a663c1409___RS_NLB 3580.JPG,northern_blight,plantvillage,1,0.0031781471,3.1083698,5.6807737
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eaf93f13-37be-489a-9405-b7602bf59f8a___RS_NLB 3963 copy.jpg,northern_blight,plantvillage,1,0.003112746,2.8683496,5.489822
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eb3708a1-b2b4-4e03-b8ae-59c14ef89e67___RS_NLB 3818 copy.jpg,northern_blight,plantvillage,1,0.0031677836,3.070343,5.994029
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eb6f2ea5-4633-44ab-beda-4fd993d7f76d___RS_NLB 4071.JPG,northern_blight,plantvillage,1,0.0026252884,2.894984,5.3912363
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eb732e90-d7a6-4b28-9491-ced833cc9750___RS_NLB 3940.JPG,northern_blight,plantvillage,1,0.0029654864,2.8271408,5.236323
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ebb837be-867e-417a-8a0a-04fd3f0570ba___RS_NLB 4087.JPG,northern_blight,plantvillage,1,0.0024272127,2.955888,5.695093
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ebc76210-8a22-44bc-8ef4-ff8c12357398___RS_NLB 4101.JPG,northern_blight,plantvillage,1,0.001830824,2.7425373,5.2298765
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ebcfe20f-f00e-49ad-a470-4b4cc40b815c___RS_NLB 3742.JPG,northern_blight,plantvillage,1,0.002467705,2.9362605,5.24696
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ec769dd1-532c-4f81-b677-6b7b4d0d7606___RS_NLB 4140.JPG,northern_blight,plantvillage,1,0.002945309,3.05223,6.043459
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ecaf0f9a-338f-4065-bc84-7185d8394552___RS_NLB 3898.JPG,northern_blight,plantvillage,1,0.0039600288,3.0293286,5.6773744
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed02da2f-8b98-49b1-a65d-ff7e47d61331___RS_NLB  4443.JPG,northern_blight,plantvillage,1,0.002621544,2.946454,5.524288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed1e71f3-0007-458d-bdd0-eaceeee65707___RS_NLB 4224.JPG,northern_blight,plantvillage,1,0.0031974162,2.9012246,5.8892784
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed3a9e57-8d8c-471c-bb5a-7ef5a205bc19___RS_NLB 3711.JPG,northern_blight,plantvillage,1,0.0024880376,2.9254293,5.4955306
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed700cb4-fa84-4c56-bcf4-f2c21ce53e12___RS_NLB 4040.JPG,northern_blight,plantvillage,1,0.0022805496,2.8238132,5.3231554
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed711fe2-468f-4c9b-b2fc-32761db16c94___RS_NLB 3953.JPG,northern_blight,plantvillage,1,0.0032139549,3.0819702,6.0106983
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed87978b-71f0-4ab8-b1d3-e7038c0dfa16___RS_NLB 3494.JPG,northern_blight,plantvillage,1,0.002159475,2.9662213,5.670557
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed8c1c19-dbd4-4c65-9ec0-e5c206667ac1___RS_NLB 3801.JPG,northern_blight,plantvillage,1,0.0028746442,2.9949331,5.6255393
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ed966f7f-71e9-4dc2-9689-32654a609956___RS_NLB 4046 copy.jpg,northern_blight,plantvillage,1,0.0018738245,2.7105916,4.998229
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ee389c10-aaf2-42d5-bd7e-aabfb9acd42b___RS_NLB 4183.JPG,northern_blight,plantvillage,1,0.0015556987,2.83413,5.0905476
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ee4269d5-9492-4863-a283-17396a086e0d___RS_NLB 3672 copy.jpg,northern_blight,plantvillage,1,0.0032618882,3.0486636,5.5987334
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eebc39f9-9bb0-4509-91ae-135a4f0563f2___RS_NLB 3677.JPG,northern_blight,plantvillage,1,0.0032829405,3.2016509,6.094867
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/eec9990b-4a18-451c-a750-1c85b5da84f8___RS_NLB 3630.JPG,northern_blight,plantvillage,1,0.0034121312,2.9795475,5.474795
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ef2883c1-77cd-4b12-98bc-db371e596eb7___RS_NLB 3989.JPG,northern_blight,plantvillage,1,0.0023058262,2.7850304,4.972527
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ef51615e-208a-4af4-a392-29abe4c5d008___RS_NLB 4062 copy 2.jpg,northern_blight,plantvillage,1,0.001290805,2.6012838,4.685415
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ef5c7a36-4a79-419f-94e9-ad1120a68dad___RS_NLB 3932 copy.jpg,northern_blight,plantvillage,1,0.0025559566,2.925939,5.7362905
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/efb9c96a-22d4-4217-bf2b-7c0f5d97d277___RS_NLB 4057 copy 2.jpg,northern_blight,plantvillage,1,0.0020747026,2.7694352,5.1902504
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f06ca1ec-25c8-4d0f-ae7c-6bb0ffb7e0b0___RS_NLB 3584.JPG,northern_blight,plantvillage,1,0.0015895064,2.9468877,5.4773173
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f07ee21f-940b-453a-953d-00f53482b7f0___RS_NLB 4095.JPG,northern_blight,plantvillage,1,0.0032585857,2.959737,5.7268176
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f09c5304-da39-4f77-a7d5-8c101b286509___RS_NLB 4019.JPG,northern_blight,plantvillage,1,0.0016242176,2.7362726,4.8813453
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f0b49686-1a0f-4c01-9b60-e816c513215f___RS_NLB  4506 copy.jpg,northern_blight,plantvillage,1,0.0025771183,2.907241,5.456639
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f0edc304-8a96-4b71-bf5b-2a379967ba27___RS_NLB 4018.JPG,northern_blight,plantvillage,1,0.0027521756,2.8350575,5.4369607
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f11dc904-3bec-47ac-8db0-a9b7dff5897f___RS_NLB 4279.JPG,northern_blight,plantvillage,1,0.0021678887,2.9193475,5.341864
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f13d43cb-e365-4df6-aac8-746e4d6d7dab___RS_NLB 3528.JPG,northern_blight,plantvillage,1,0.0021624598,3.1955845,5.7843146
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f23ac0bb-a341-45d3-9e3d-8180658ddc96___RS_NLB 4230.JPG,northern_blight,plantvillage,1,0.0015303565,2.7118511,4.9562206
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f2486598-1ee4-4fde-9d9a-5684f2cbdae3___RS_NLB 3784.JPG,northern_blight,plantvillage,1,0.0034029498,2.9834466,5.7156844
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f24a6c41-64fd-42c1-a0ea-501441fcbf64___RS_NLB 3805 copy 2.jpg,northern_blight,plantvillage,1,0.0030743002,2.820514,5.2928314
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f25476a1-6701-4519-a20e-075643e5359e___RS_NLB 0815.JPG,northern_blight,plantvillage,1,0.0022951537,2.9842677,5.548363
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f283c7ad-19cf-4e5f-a2cb-d1123610b077___RS_NLB 3573.JPG,northern_blight,plantvillage,1,0.0026736164,2.9194703,5.303288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f291f62a-d6f6-4f1e-92af-d6177b154263___RS_NLB 3662.JPG,northern_blight,plantvillage,1,0.0032008146,3.0937645,5.7280765
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f301b26e-ec9c-4d03-94fa-28a2a8fe617a___RS_NLB 4254.JPG,northern_blight,plantvillage,1,0.0027611256,2.8703728,5.159733
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f3141371-5c55-4cf4-988a-6c322de0c6ec___RS_NLB 3486 copy 2.jpg,northern_blight,plantvillage,1,0.0017953874,2.779336,5.1746836
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f339c8f8-0de3-427f-86ce-2d3258794ad2___RS_NLB 4176.JPG,northern_blight,plantvillage,1,0.001554457,2.7234306,5.1647263
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f38dbeb3-7140-4470-911f-7545b495776f___RS_NLB 3473.JPG,northern_blight,plantvillage,1,0.0023927712,2.9822013,5.765144
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f3a574c8-043a-4804-bdba-addb50450720___RS_NLB 3553 copy.jpg,northern_blight,plantvillage,1,0.0021363182,2.9011703,5.3469653
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f437c2b5-6299-454b-bb73-b09ebb30cbb3___RS_NLB 3664.JPG,northern_blight,plantvillage,1,0.0034952997,3.0712154,5.61002
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f4a5c19b-23ae-44f2-8e19-badb0f573f1b___RS_NLB 3535.JPG,northern_blight,plantvillage,1,0.002510535,2.9944427,5.6082177
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f51cd705-475e-4ced-877a-53422d0d2854___RS_NLB 3808.JPG,northern_blight,plantvillage,1,0.0030499678,2.8625205,5.3024282
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f52ec293-3749-4e11-bcab-2935dcd6eb6d___RS_NLB 4150.JPG,northern_blight,plantvillage,1,0.0018814073,2.8999288,5.2405334
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f546ba30-4b0b-4906-a527-bb4834df87cd___RS_NLB 3558.JPG,northern_blight,plantvillage,1,0.0018190587,2.676242,4.9103084
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f553d7cf-9c9f-46bf-b99a-8e3505afd96d___RS_NLB 3873.JPG,northern_blight,plantvillage,1,0.0024559838,2.934666,5.461037
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f5773153-728e-4631-8cc8-1bc06412df89___RS_NLB 4056.JPG,northern_blight,plantvillage,1,0.001982865,2.7380831,5.2718587
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f586f423-9d98-4050-8c90-0b6a3a5e89f8___RS_NLB 3862.JPG,northern_blight,plantvillage,1,0.0025151495,2.899533,5.4818187
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f683a321-4962-4bba-ad92-002edcbc1be6___RS_NLB 4160.JPG,northern_blight,plantvillage,1,0.0023865541,2.8410215,5.389376
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f69b1b10-dd7f-44c0-b084-1959316e4f2a___RS_NLB 3955 copy 2.jpg,northern_blight,plantvillage,1,0.0038375917,3.0173495,5.863748
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f6b47d16-cfbc-4786-bc6d-78a2bc037a43___RS_NLB 3545.JPG,northern_blight,plantvillage,1,0.0018593597,2.9219985,5.2751527
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f7cf0608-2278-4a38-a37e-1356bd359651___RS_NLB 3490.JPG,northern_blight,plantvillage,1,0.0020388444,2.8269327,5.4379215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f7f43a8d-2f8f-49c1-ad47-c01d9396bd78___RS_NLB 4117.JPG,northern_blight,plantvillage,1,0.0024797772,2.8693836,5.268995
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f81a1119-4ccb-46b6-aff7-29998828be59___RS_NLB 4187.JPG,northern_blight,plantvillage,1,0.0017807472,2.8179436,5.2751827
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f89ead10-10be-4102-82f8-35810eb4a3d1___RS_NLB 3557.JPG,northern_blight,plantvillage,1,0.00158545,2.8945332,5.48737
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f9276b30-6706-47b2-9396-3799808cc29a___RS_NLB 4262.JPG,northern_blight,plantvillage,1,0.002228013,2.9077606,5.247236
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/f9e08c76-e2fe-4498-9f90-0b47ffac0e62___RS_NLB 3820.JPG,northern_blight,plantvillage,1,0.0027333552,2.9419012,5.637287
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fa30c8e9-b74d-49a2-8611-c9b9098e21c3___RS_NLB 3507.JPG,northern_blight,plantvillage,1,0.0021540623,3.056909,5.765093
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fae01c0a-db82-4189-9193-bdad09ede531___RS_NLB 4165 copy.jpg,northern_blight,plantvillage,1,0.002419302,2.9582603,5.4858418
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fb1e8075-1546-4c0a-bef1-e18642415358___RS_NLB 3966.JPG,northern_blight,plantvillage,1,0.0022640708,2.7703652,5.29168
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fb83c22d-b379-48c7-bccc-aebdfd19eda0___RS_NLB 4252.JPG,northern_blight,plantvillage,1,0.0020650532,2.6522877,4.80883
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc19258c-634e-4cc0-b6cf-0144c550ed80___RS_NLB 3834 copy.jpg,northern_blight,plantvillage,1,0.0025892877,3.0666718,5.696528
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc1c72a4-1aff-4ebf-83ed-909a7b9dc382___RS_NLB  4670.JPG,northern_blight,plantvillage,1,0.0018021384,2.8366082,5.122187
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc6b2569-68e4-49cc-bd4b-c27e037bd3c9___RS_NLB 3806.JPG,northern_blight,plantvillage,1,0.0032845323,2.8925939,5.492387
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fc84ca09-d6c7-493e-957b-c46b2055b702___RS_NLB 3836 copy 2.jpg,northern_blight,plantvillage,1,0.0020957382,3.0195804,5.3942413
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fcd349a6-5361-40b6-a650-f8319a6d1d58___RS_NLB 3783.JPG,northern_blight,plantvillage,1,0.0024066567,2.90731,5.6130123
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fcdc4514-7dfa-4003-aebd-27692e0853dd___RS_NLB 3705.JPG,northern_blight,plantvillage,1,0.001674867,2.848317,5.26056
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fd4eff3c-6bfb-42ad-bc34-5ae0f7e30c0f___RS_NLB 0769.JPG,northern_blight,plantvillage,1,0.0020636893,2.715893,4.9355288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fd9c7938-4f3f-448d-851b-042e287515f0___RS_NLB 3990.JPG,northern_blight,plantvillage,1,0.0038542897,3.0297062,6.165462
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fda22c64-49ee-4863-a94e-6e16ca177099___RS_NLB 3798.JPG,northern_blight,plantvillage,1,0.0029594037,2.8107018,5.158432
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/fdca88b7-bd2e-472a-b48f-7a5347d72f04___RS_NLB 3511.JPG,northern_blight,plantvillage,1,0.0018463449,2.7855387,5.1868296
