filepath,class,domain,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9da84745-3a29-48c0-a809-3137e8ad1258___RS_NLB 4257.JPG,northern_blight,plantvillage,1,0.0022505147
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9dffdf42-2221-4cab-8228-35b011956849___RS_NLB 3567.JPG,northern_blight,plantvillage,1,0.0028332486
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9e657ac4-0de6-4ba4-b10c-49a5e8a1fa4d___RS_NLB 4174.JPG,northern_blight,plantvillage,1,0.0024193944
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9e99be96-fd57-4fee-930c-340ccdad9a20___RS_NLB 4178.JPG,northern_blight,plantvillage,1,0.0028894874
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9ebe7867-1d2c-4d72-8a7f-ff45ea5fa534___RS_NLB 3672 copy3.jpg,northern_blight,plantvillage,1,0.0037238034
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9ed2cd87-1fa0-4425-bd07-d09cae22a936___RS_NLB 3525.JPG,northern_blight,plantvillage,1,0.0015507841
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9f0a304d-0d47-4c7c-b64f-a9fff5c09c42___RS_NLB 3938.JPG,northern_blight,plantvillage,1,0.0025400328
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9f0cbfae-ce1e-48c7-8fdc-496c57e4d9d0___RS_NLB 4153.JPG,northern_blight,plantvillage,1,0.0019367978
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9f5b5f44-b2cb-40d9-87ba-46376528f25e___RS_NLB 3852.JPG,northern_blight,plantvillage,1,0.0024903368
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9f9bba25-9ffb-472d-8fb7-b887ba59de51___RS_NLB 3980.JPG,northern_blight,plantvillage,1,0.0024174487
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9f9d4aba-57b8-4c76-9d3f-f029e1728461___RS_NLB 4135.JPG,northern_blight,plantvillage,1,0.0027140044
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9fa592aa-6724-4d4d-b00c-9f933918ab92___RS_NLB 3785.JPG,northern_blight,plantvillage,1,0.0027320515
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9fec4d0d-462f-4b8f-8731-be6961908639___RS_NLB 3612.JPG,northern_blight,plantvillage,1,0.0024442358
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a04d47a2-1cca-41c5-aef8-875158c78531___RS_NLB 3646.JPG,northern_blight,plantvillage,1,0.0035516068
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a0d31f49-895a-4921-afb7-a546f6589433___RS_NLB  4670 copy 2.jpg,northern_blight,plantvillage,1,0.001849212
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a1239833-7c07-4f71-b81a-44bbdf370f1a___RS_NLB 3825.JPG,northern_blight,plantvillage,1,0.002402774
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a21bb11c-f4e4-4a84-bd86-6e089bb40ad3___RS_NLB 3870.JPG,northern_blight,plantvillage,1,0.0028116321
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a256faa3-f55a-4419-884b-1f7e01b77d10___RS_NLB 3871.JPG,northern_blight,plantvillage,1,0.0028002511
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a25e0982-60a0-4282-bedf-0512171e2fde___RS_NLB 4061 copy.jpg,northern_blight,plantvillage,1,0.0013646504
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a294edd3-2e37-4901-b35a-454480f4cea1___RS_NLB 0768.JPG,northern_blight,plantvillage,1,0.0014141507
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a2b1b321-40f4-4636-be16-bb69912b6e40___RS_NLB 0798.JPG,northern_blight,plantvillage,1,0.0029414713
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a2dfefdf-9983-46a3-b6b2-8a0aebbf390e___RS_NLB 4147 copy 2.jpg,northern_blight,plantvillage,1,0.0022136257
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3155868-d50e-45d7-a0bf-870d3f5d16eb___RS_NLB 4263.JPG,northern_blight,plantvillage,1,0.0016886115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3359351-66b0-4774-8165-6e002c8fb96f___RS_NLB 3634.JPG,northern_blight,plantvillage,1,0.0023748768
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a34e16c2-cab4-43ca-9ddb-b877ea3228b7___RS_NLB 4189.JPG,northern_blight,plantvillage,1,0.001815761
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a34edad5-bf33-4d6c-bf2b-68a35c3f6987___RS_NLB 4181.JPG,northern_blight,plantvillage,1,0.0014783968
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3597d3e-d2db-4068-aa85-d09464197fe2___RS_NLB 4137.JPG,northern_blight,plantvillage,1,0.0014482597
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a39fa20e-9f78-4064-96a9-e1926964e19a___RS_NLB 4120.JPG,northern_blight,plantvillage,1,0.0025450066
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3a57aa7-6785-48a8-9bb6-f2726d365f9f___RS_NLB 3686.JPG,northern_blight,plantvillage,1,0.0028756156
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3b588f0-1c34-4a1e-ad47-c2202a896173___RS_NLB 3834.JPG,northern_blight,plantvillage,1,0.0027296373
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3be7c5c-5a5c-4b66-87f9-d74a9d5d409d___RS_NLB 4228 copy.jpg,northern_blight,plantvillage,1,0.0032357422
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3bffb58-3110-4063-b2dd-738d38597858___RS_NLB 3961.JPG,northern_blight,plantvillage,1,0.002266411
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3d50e22-77d3-4bde-a749-0b9f3d7448f7___RS_NLB 0796.JPG,northern_blight,plantvillage,1,0.002424533
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a3e748ad-0428-4758-8fdd-8887432b9724___RS_NLB 3864.JPG,northern_blight,plantvillage,1,0.002491772
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a41e31a6-c07f-43d0-8b62-c7aae76262e6___RS_NLB 3951.JPG,northern_blight,plantvillage,1,0.0028979033
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a46e1d1c-13bb-419b-b69c-a03dec0d53c1___RS_NLB 3790.JPG,northern_blight,plantvillage,1,0.002448095
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a4feb7a4-f0e0-4e95-8756-a50e893a0436___RS_NLB 4103.JPG,northern_blight,plantvillage,1,0.0014638563
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a523ac3f-ae53-4da7-a3e1-7cce38714f75___RS_NLB 3812.JPG,northern_blight,plantvillage,1,0.002224161
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a5427e24-26fc-4d4f-af7d-882b9ca2bcdc___RS_NLB 4228 copy 3.jpg,northern_blight,plantvillage,1,0.004274176
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a5ebf2d4-0bbc-4dda-9755-3519b14212e5___RS_NLB 3952.JPG,northern_blight,plantvillage,1,0.0030357826
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a68b5b3a-40a9-4600-99d3-7ff995ae5742___RS_NLB 3638.JPG,northern_blight,plantvillage,1,0.003279292
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a690d434-444c-4e06-bb9d-6661e8c6ba89___RS_NLB 3598.JPG,northern_blight,plantvillage,1,0.002333276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a70d7087-a41c-4f67-a6a6-0f48c8bd4700___RS_NLB 3709.JPG,northern_blight,plantvillage,1,0.002853341
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a74f0a0e-7067-4e6d-9030-d576034f1736___RS_NLB  4508 copy.jpg,northern_blight,plantvillage,1,0.002583908
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a7a2af2d-ec31-4567-ac30-e6cc593e1cb9___RS_NLB 3995.JPG,northern_blight,plantvillage,1,0.0017291848
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a7a738f0-39e4-4541-828d-92c5dd42ee86___RS_NLB 3544.JPG,northern_blight,plantvillage,1,0.0017101545
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a87efc8b-924b-4b99-820a-c4738bbdc446___RS_NLB 4259.JPG,northern_blight,plantvillage,1,0.0021395253
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a895ebbb-d81d-4900-b75c-740407e5bf6d___RS_NLB 3510.JPG,northern_blight,plantvillage,1,0.0018232805
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a8eba89e-be4a-4976-bf12-8386f0caa338___RS_NLB 3740.JPG,northern_blight,plantvillage,1,0.0019444193
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a93c2cd6-b663-4a65-9ea6-85956441efd4___RS_NLB 4280.JPG,northern_blight,plantvillage,1,0.0023707522
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a94fbbbf-b604-48f0-b0c8-b0450769e9ce___RS_NLB 3830.JPG,northern_blight,plantvillage,1,0.0031838804
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a974dc85-29d7-4441-afa1-06a47d12df6a___RS_NLB 3629.JPG,northern_blight,plantvillage,1,0.002668105
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/a9d8c701-7c8d-4615-9486-6b8d78918ebc___RS_NLB 3866.JPG,northern_blight,plantvillage,1,0.0030605937
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/aa89ced6-2f16-48c3-8cb6-d0782dca70ba___RS_NLB 3805.JPG,northern_blight,plantvillage,1,0.0029292877
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/aab5319c-f249-41e2-86c1-ce96c4c89ca0___RS_NLB 3504.JPG,northern_blight,plantvillage,1,0.0020727566
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ab2c2346-36e9-46ee-8762-2444560774eb___RS_NLB 3532.JPG,northern_blight,plantvillage,1,0.0023973677
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ab5c0be9-dfdc-41b0-8275-6f28255fd2b0___RS_NLB 3818.JPG,northern_blight,plantvillage,1,0.0029690973
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/aba00298-7a74-47e3-a5b3-9dc6db347265___RS_NLB 3591.JPG,northern_blight,plantvillage,1,0.0030663821
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/abb52b8e-2034-4060-8f45-9d5220cd0906___RS_NLB 3931.JPG,northern_blight,plantvillage,1,0.0026862319
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/abc2c275-7eff-4cab-846a-fd3d2ad7f964___RS_NLB 4664.JPG,northern_blight,plantvillage,1,0.0023749324
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/abd4ee1e-822b-4ff5-a8f8-2a7a27aa6584___RS_NLB 3517.JPG,northern_blight,plantvillage,1,0.003004682
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ac38d408-9cc0-4979-966e-b4bf6413e84c___RS_NLB 3732.JPG,northern_blight,plantvillage,1,0.0021211493
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ac42d899-17ee-4807-a822-dbb105fd88eb___RS_NLB 3965.JPG,northern_blight,plantvillage,1,0.0020950313
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ac9b63b9-d14c-4d9d-bf6f-6888b6092d3c___RS_NLB 3921.JPG,northern_blight,plantvillage,1,0.0028118594
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/acb55b5e-ed74-48b1-8853-0f44e943abe0___RS_NLB 4104.JPG,northern_blight,plantvillage,1,0.0017138779
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/acfc653f-44e2-41f6-85cd-3595a6fd7455___RS_NLB 3840.JPG,northern_blight,plantvillage,1,0.0026094206
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ad159032-2941-402b-bd42-5d79bd3fa9a8___RS_NLB 4116.JPG,northern_blight,plantvillage,1,0.001788113
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ad75b9e5-d8c8-4719-8bfa-61bad83ff706___RS_NLB 3565.JPG,northern_blight,plantvillage,1,0.0022604114
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ad8b4ef5-2f8c-4cef-819e-cbe0ec19ae17___RS_NLB 4199.JPG,northern_blight,plantvillage,1,0.0013426
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/add115ab-8070-4694-9aa7-6113253da96e___RS_NLB 3706.JPG,northern_blight,plantvillage,1,0.0038105585
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ae554dde-24e0-44df-82f1-5e4a1b3dd86c___RS_NLB 0775.JPG,northern_blight,plantvillage,1,0.0027697692
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ae72095b-62bd-4930-b83c-ef4d8264f437___RS_NLB 3895.JPG,northern_blight,plantvillage,1,0.0026197373
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/ae7fbdce-0d55-41d7-bbc9-a8f043771636___RS_NLB 4669.JPG,northern_blight,plantvillage,1,0.002227855
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/aec48247-935f-4062-a1ba-7018ee81f5a7___RS_NLB 3579.JPG,northern_blight,plantvillage,1,0.0020194678
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/af44d1ff-8fae-49a0-ad5a-2b08204e397c___RS_NLB 3722.JPG,northern_blight,plantvillage,1,0.0022736376
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/afa9db47-da6a-4914-b218-5612baf34d87___RS_NLB 3501.JPG,northern_blight,plantvillage,1,0.0015531385
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b044fcc0-9215-42c8-beac-4e67b1e7eee0___RS_NLB 3523.JPG,northern_blight,plantvillage,1,0.0019272042
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b05a1bee-0b31-4c32-8091-8257ce42abd0___RS_NLB 4207.JPG,northern_blight,plantvillage,1,0.0017046229
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b0a2b2fe-4113-4498-9350-ef9580d7bed6___RS_NLB 3832.JPG,northern_blight,plantvillage,1,0.0038783196
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b16c0215-4f50-400f-9251-ae74284a41dc___RS_NLB 4057 copy.jpg,northern_blight,plantvillage,1,0.0022731032
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b20f5280-a83b-46c0-a611-0febe7199789___RS_NLB 4038.JPG,northern_blight,plantvillage,1,0.0019286815
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b289a3cb-17e1-4889-8b12-bbee01d7b4e8___RS_NLB 3724.JPG,northern_blight,plantvillage,1,0.0023184326
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b2dadd42-82b1-415a-8305-d6a720707912___RS_NLB 0771.JPG,northern_blight,plantvillage,1,0.0015364997
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b2f77b0d-b331-4fa6-81b1-fa5d56674a64___RS_NLB 4076.JPG,northern_blight,plantvillage,1,0.00235021
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b34cc20b-1efb-4df2-bb33-6005963eaedf___RS_NLB 3683.JPG,northern_blight,plantvillage,1,0.0039882935
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b373622c-c171-47f4-adcb-c08ea46dad12___RS_NLB 4237.JPG,northern_blight,plantvillage,1,0.0027968804
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b3828c2f-54ca-4673-91e0-3c531a5a8be5___RS_NLB 4282.JPG,northern_blight,plantvillage,1,0.0017821885
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b38b6bec-d15d-4ae2-bff4-a903feb636a3___RS_NLB 4139.JPG,northern_blight,plantvillage,1,0.0023786356
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b3e0815f-d7dc-4481-850e-53d917c244d7___RS_NLB 3569.JPG,northern_blight,plantvillage,1,0.003226736
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b3e502f1-8ab4-4591-938d-35774dcd5fbc___RS_NLB 3962 copy 2.jpg,northern_blight,plantvillage,1,0.0031285943
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b4c32f6a-4be5-463d-9616-48f4d999a310___RS_NLB 3693.JPG,northern_blight,plantvillage,1,0.0022142027
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b525d51d-7e0b-4999-ae36-272ddd899fbb___RS_NLB 3737.JPG,northern_blight,plantvillage,1,0.0017464841
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/b5721e14-a2cf-4010-96cf-9716630155e1___RS_NLB 3552.JPG,northern_blight,plantvillage,1,0.002573636
