filepath,class,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/740b35ad-1f29-4a5d-b0db-f521992ce04c___RS_NLB 3917.JPG,northern_blight,1,34.15591
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/747bb71f-c1d5-47d7-bb5c-4dff1f1b3c9c___RS_NLB 4136.JPG,northern_blight,1,59.10449
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/747fb09f-a7c2-4465-833f-537b32edd8ea___RS_NLB 4123.JPG,northern_blight,1,51.04896
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/74c8a3a5-7a9d-40a4-9ec7-4003ef2a6eed___RS_NLB 4251.JPG,northern_blight,1,66.43066
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/751475e8-516b-4708-8509-7137931ad7ae___RS_NLB 3597.JPG,northern_blight,1,61.523853
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/75820bce-be66-4da7-ba84-987bafe3afc5___RS_NLB 3752.JPG,northern_blight,1,61.30135
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/758e48c7-b766-4cca-bad2-41aa729a1d86___RS_NLB 4094 copy.jpg,northern_blight,1,59.35533
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/75a77d0c-e8a1-4b09-874f-55e391175542___RS_NLB 0818.JPG,northern_blight,1,41.17839
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/75bae5d9-4007-4f94-94f9-7fc9e7fd4ad5___RS_NLB 4132.JPG,northern_blight,1,56.503544
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/76071bfd-f326-4e3d-b3b9-c2d364ec2d49___RS_NLB 3623.JPG,northern_blight,1,36.058758
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/76773e2f-9cd1-46d1-aeb5-f6481d3066ee___RS_NLB 3998.JPG,northern_blight,1,76.54443
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/76ac9115-7016-46bb-93a2-cbc420792406___RS_NLB 0782.JPG,northern_blight,1,28.684967
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/76ffac09-0eab-4e97-9500-3d8237910165___RS_NLB  4627.JPG,northern_blight,1,40.3349
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/77179782-2d6e-4056-ad95-f8263be229ab___RS_NLB 3674.JPG,northern_blight,1,43.08276
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/772c92e7-3535-4f03-a85b-67b843123079___RS_NLB 4125.JPG,northern_blight,1,50.645546
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/77798831-63a1-44a6-81ba-a86e673b9cf1___RS_NLB 3489.JPG,northern_blight,1,46.869484
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7856bc05-e462-4f51-b945-b2801236d17c___RS_NLB 3881.JPG,northern_blight,1,48.75975
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/787cbc30-5598-46f4-b757-a9d65f0d5803___RS_NLB 3972.JPG,northern_blight,1,50.962006
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/78815e51-d6e3-481c-8b68-a856a5ed14ce___RS_NLB 4032.JPG,northern_blight,1,43.602257
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/788e0b65-df14-4960-b819-dda874f15c03___RS_NLB 3993.JPG,northern_blight,1,50.694458
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/78a41efa-70c1-44d3-bf24-d8f873e863b3___RS_NLB 3676.JPG,northern_blight,1,34.773117
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/78d28bb5-2b07-42eb-aff8-d205eaf38fc9___RS_NLB 3967.JPG,northern_blight,1,36.52444
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7925918d-440d-4a55-92c1-6d912f119994___RS_NLB 4665.JPG,northern_blight,1,42.67866
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/794d90ef-521a-4231-894c-4a37fc66503d___RS_NLB 4017.JPG,northern_blight,1,41.384636
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/79d78748-a6b6-489f-813d-5bceb0e9988b___RS_NLB 3666.JPG,northern_blight,1,44.271675
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/79dc5a4e-60d1-4185-add7-0abca4a2205e___RS_NLB 3549.JPG,northern_blight,1,55.061077
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/79e82d45-5edf-4143-b21c-f60f560ff75d___RS_NLB 3614.JPG,northern_blight,1,52.040573
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7a044a04-7cfa-4677-aaa1-52f3686a5a2c___RS_NLB 3594.JPG,northern_blight,1,44.242786
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7a11c0e6-191b-42c5-be90-cb31c43a1dea___RS_NLB 3946.JPG,northern_blight,1,44.20979
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7a1e1c85-a9e3-4520-9349-8e374740c40a___RS_NLB 3753.JPG,northern_blight,1,25.49767
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7a424cb3-7a0b-4ec7-9560-1f040db08639___RS_NLB 3963.JPG,northern_blight,1,44.965786
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7a846f18-cdd6-42b2-ae54-91e874fec475___RS_NLB 3835 copy.jpg,northern_blight,1,57.380306
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7ad6bd48-7732-4487-8182-8b1d11b10a07___RS_NLB 4270.JPG,northern_blight,1,43.24698
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7b45e9ce-9199-4f4f-9831-ef52e7c61816___RS_NLB 3547 copy 2.jpg,northern_blight,1,55.406857
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7bfceeb5-366f-4cdb-8b5c-9bde0bab6b01___RS_NLB 4010.JPG,northern_blight,1,50.174862
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7c2262ee-b83a-4f5c-97d8-e1bf57ac4a60___RS_NLB 3681.JPG,northern_blight,1,63.62499
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7c3b05fe-d387-4542-8a0b-d027d7c9a72c___RS_NLB 0821.JPG,northern_blight,1,49.259697
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7c9fff54-416b-49f4-8afa-bc8e1980e02d___RS_NLB 3583.JPG,northern_blight,1,38.863678
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7cb45f15-0315-4cb4-88fa-c0bcef1a5a73___RS_NLB 0777.JPG,northern_blight,1,50.026196
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7d027426-d1bb-40b5-9d82-55a7f78045bb___RS_NLB 3960.JPG,northern_blight,1,32.119766
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7d55a6f5-5101-4103-b34c-5e3d764d2757___RS_NLB 3592.JPG,northern_blight,1,36.929817
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7d5fedec-591d-4f0c-a759-1984b5366e1c___RS_NLB 4691.JPG,northern_blight,1,52.879086
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7dcf62d0-3500-4902-bfe8-e5eab0dcdcaa___RS_NLB 4119.JPG,northern_blight,1,39.88866
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7df4e119-8ef5-43db-a3dd-7e9a0303eff7___RS_NLB 0799.JPG,northern_blight,1,49.038
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7e166c87-7c2a-4469-bd43-b5782f740700___RS_NLB 3837.JPG,northern_blight,1,30.787613
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7e4e9a08-b9c5-46ec-b92b-ebd0cade32e3___RS_NLB 3942.JPG,northern_blight,1,50.573254
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f308111-9ef3-4ee0-b820-0af9743f8040___RS_NLB 3547 copy.jpg,northern_blight,1,59.763264
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f52f749-dad1-4042-8c73-52fc7e3ac99e___RS_NLB 3778.JPG,northern_blight,1,50.008434
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f5a02de-b04a-4476-8bfe-dc0980913892___RS_NLB 0804.JPG,northern_blight,1,47.01967
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f6ca3f9-1023-45f1-9f1c-bd530355367f___RS_NLB 4175.JPG,northern_blight,1,62.41213
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f79300d-eb62-4e8d-8eeb-6c6097afea01___RS_NLB 4045 copy.jpg,northern_blight,1,70.93651
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7f948f93-322e-4ef4-b43f-1b17d83ea983___RS_NLB 4041.JPG,northern_blight,1,57.53005
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7fb389d4-38a3-49de-8f68-72a87ff4ae0a___RS_NLB 3716.JPG,northern_blight,1,44.461655
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/7fc13d9f-316e-41ff-b216-5665c08357e6___RS_NLB 0784.JPG,northern_blight,1,78.83747
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8084d22b-8026-4f2a-9820-2e4f4aba659f___RS_NLB 3520.JPG,northern_blight,1,30.753042
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8115e99a-13a1-4d49-91aa-15189fea7a28___RS_NLB 3606.JPG,northern_blight,1,52.939636
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81194232-6686-4910-8fb3-f5e2ec369684___RS_NLB 3984.JPG,northern_blight,1,41.592266
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/811ac5c3-9079-43aa-ba29-8b1bc35dd156___RS_NLB 4069.JPG,northern_blight,1,48.156662
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/813ee203-b638-4b3e-af2f-237218a58b8d___RS_NLB 4157.JPG,northern_blight,1,39.499287
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8152eff1-a36b-4377-96f8-424ff6a97f35___RS_NLB 3727.JPG,northern_blight,1,74.13623
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8164afe9-7944-4e39-a7e8-f84904c09715___RS_NLB 0780.JPG,northern_blight,1,53.617416
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8187d1cd-0de8-48d9-bd90-48c718ce090d___RS_NLB 3702.JPG,northern_blight,1,26.594622
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81b33e60-d234-4e3a-90d7-900927e74d7f___RS_NLB 4166.JPG,northern_blight,1,39.26291
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/81d3043b-914e-47fb-b681-a73900025e2a___RS_NLB 3958.JPG,northern_blight,1,79.41186
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/823df39c-56d2-4a28-b757-61d19db5152c___RS_NLB 4235 copy 2.jpg,northern_blight,1,31.507067
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/824f1625-2e71-4df7-ab63-e0093d9a46a0___RS_NLB 3850.JPG,northern_blight,1,48.08724
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82627249-dfdd-4afc-aa5a-6653a6d68824___RS_NLB 3954 copy 2.jpg,northern_blight,1,76.601715
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/828594dc-1ed5-4b8b-84a4-90e0d7225969___RS_NLB 0790.JPG,northern_blight,1,46.470333
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82950cdc-cb72-437c-b1da-3e6988b9078d___RS_NLB 4131.JPG,northern_blight,1,57.259308
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82cbd4a0-2616-4375-addc-ad4a83ef95ec___RS_NLB 3595.JPG,northern_blight,1,54.897907
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/83327a8d-9bfd-49d6-9fc9-bc065a379bce___RS_NLB 4044 copy 2.jpg,northern_blight,1,47.354164
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/839ba99e-e297-43b4-9067-69b74ab61ab7___RS_NLB 4063.JPG,northern_blight,1,44.769527
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8442e3a8-1010-4dbb-8293-3f427e1ddeb3___RS_NLB 4001.JPG,northern_blight,1,27.74223
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/844fe769-fd03-46df-973e-e9b0b37891d2___RS_NLB 3858.JPG,northern_blight,1,37.76504
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/845ece89-ec44-4727-b5f4-8df8407b6fea___RS_NLB 4039 copy.jpg,northern_blight,1,62.93227
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/85f5a1b1-18bb-492e-834b-b908bebd3607___RS_NLB 0772.JPG,northern_blight,1,67.89013
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8602c5b9-6f3c-455d-8a8a-c80f237395bc___RS_NLB 3659.JPG,northern_blight,1,31.486383
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86062894-9b3a-475f-b321-28b4cf9074ae___RS_NLB 3903.JPG,northern_blight,1,35.857433
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/869f3ccf-c9f3-44f8-8214-4a513d4eb2df___RS_NLB 0779.JPG,northern_blight,1,66.77288
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86c4280e-2954-4d0c-b9d5-711cab634904___RS_NLB 3641.JPG,northern_blight,1,61.953968
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87127781-0ffa-401c-8a40-476533092885___RS_NLB 4667.JPG,northern_blight,1,51.630295
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/875cab84-af2a-474c-8f2a-a1127fb1847c___RS_NLB 4167.JPG,northern_blight,1,39.56676
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87705bdf-957a-4abb-b8b6-159d64de4e02___RS_NLB 3985.JPG,northern_blight,1,51.41718
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87ae7169-5770-493e-93c2-761f6e885bad___RS_NLB 0816.JPG,northern_blight,1,51.466896
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8808dc45-6683-4e50-a324-938dbb78afc9___RS_NLB 3754.JPG,northern_blight,1,51.024494
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8970b98a-13dc-4293-8795-33436cef05e7___RS_NLB 3559.JPG,northern_blight,1,47.44107
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89926d8f-aad1-4918-9d37-e1f3e0a4c6b6___RS_NLB 3861.JPG,northern_blight,1,48.101414
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89faef04-7b28-41bc-a910-d89890f028d1___RS_NLB 0795.JPG,northern_blight,1,57.184303
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a326726-b032-482d-a75a-2c9401f57fae___RS_NLB 4145.JPG,northern_blight,1,39.837227
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a672c1e-45ea-4ee1-ae48-8dd1c14b0a83___RS_NLB 0826.JPG,northern_blight,1,40.56658
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a936e9c-617d-4f4c-834a-6b4cb40db290___RS_NLB 3660.JPG,northern_blight,1,101.48754
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b09fccc-2ee5-41dd-ac51-99e82e2f81f6___RS_NLB 3518.JPG,northern_blight,1,43.15593
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b2c9cfc-a522-4675-8fb0-87c627849b83___RS_NLB  4672.JPG,northern_blight,1,61.485287
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b83a278-e88c-4efa-a203-2c43a7085aec___RS_NLB 4094 copy 2.jpg,northern_blight,1,54.704433
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b9ae2cf-fcc9-44f8-889a-4868014c70b4___RS_NLB 3936.JPG,northern_blight,1,73.96855
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bd5dce4-b65c-456f-95b1-a86ff17f4f94___RS_NLB 3894.JPG,northern_blight,1,29.385384
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bfe3fc0-c082-49e0-98b0-ff84aee8595e___RS_NLB 3842.JPG,northern_blight,1,31.204216
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c22c962-864b-4d20-9b94-660407f90533___RS_NLB 3619.JPG,northern_blight,1,55.888683
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c3fa556-9a06-4f43-bfe6-17bcfabb1d8e___RS_NLB 0809.JPG,northern_blight,1,41.87284
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c4c376b-1f9a-4dde-88f3-453f6154c25f___RS_NLB 3987.JPG,northern_blight,1,66.181656
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c674c27-dcc1-4ce3-a3e7-669f9dd3521b___RS_NLB 3867.JPG,northern_blight,1,45.3289
