filepath,class,domain,label,cae_score,patchcore_score,padim_score,dinov2_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82627249-dfdd-4afc-aa5a-6653a6d68824___RS_NLB 3954 copy 2.jpg,northern_blight,plantvillage,1,0.00344115,2.9507287,5.845246,42.71956
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/828594dc-1ed5-4b8b-84a4-90e0d7225969___RS_NLB 0790.JPG,northern_blight,plantvillage,1,0.001986052,2.8722467,5.3803473,32.397842
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82950cdc-cb72-437c-b1da-3e6988b9078d___RS_NLB 4131.JPG,northern_blight,plantvillage,1,0.0029256842,2.8240752,5.118755,39.984375
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/82cbd4a0-2616-4375-addc-ad4a83ef95ec___RS_NLB 3595.JPG,northern_blight,plantvillage,1,0.0030495557,3.1375296,5.8801064,40.207947
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/83327a8d-9bfd-49d6-9fc9-bc065a379bce___RS_NLB 4044 copy 2.jpg,northern_blight,plantvillage,1,0.002228617,2.879641,5.5154,37.177315
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/839ba99e-e297-43b4-9067-69b74ab61ab7___RS_NLB 4063.JPG,northern_blight,plantvillage,1,0.0021877098,2.7839003,4.984855,37.029793
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8442e3a8-1010-4dbb-8293-3f427e1ddeb3___RS_NLB 4001.JPG,northern_blight,plantvillage,1,0.002043992,3.0066788,5.5994635,40.093613
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/844fe769-fd03-46df-973e-e9b0b37891d2___RS_NLB 3858.JPG,northern_blight,plantvillage,1,0.0024335654,2.956478,5.333411,38.292072
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/845ece89-ec44-4727-b5f4-8df8407b6fea___RS_NLB 4039 copy.jpg,northern_blight,plantvillage,1,0.002642857,2.8175926,5.3763986,37.088745
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/85f5a1b1-18bb-492e-834b-b908bebd3607___RS_NLB 0772.JPG,northern_blight,plantvillage,1,0.0014940426,2.7420819,4.815936,31.35065
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8602c5b9-6f3c-455d-8a8a-c80f237395bc___RS_NLB 3659.JPG,northern_blight,plantvillage,1,0.00320536,3.0857756,5.8621936,40.2738
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86062894-9b3a-475f-b321-28b4cf9074ae___RS_NLB 3903.JPG,northern_blight,plantvillage,1,0.0028892807,2.8933806,5.5278697,44.155617
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/869f3ccf-c9f3-44f8-8214-4a513d4eb2df___RS_NLB 0779.JPG,northern_blight,plantvillage,1,0.0015321313,2.5297232,4.348243,30.224205
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/86c4280e-2954-4d0c-b9d5-711cab634904___RS_NLB 3641.JPG,northern_blight,plantvillage,1,0.0026493385,3.0918012,5.64635,38.37137
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87127781-0ffa-401c-8a40-476533092885___RS_NLB 4667.JPG,northern_blight,plantvillage,1,0.0022120136,2.9743712,5.172207,37.51943
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/875cab84-af2a-474c-8f2a-a1127fb1847c___RS_NLB 4167.JPG,northern_blight,plantvillage,1,0.002558136,2.8934467,5.631883,41.58063
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87705bdf-957a-4abb-b8b6-159d64de4e02___RS_NLB 3985.JPG,northern_blight,plantvillage,1,0.002102924,2.7974234,5.162563,33.854706
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/87ae7169-5770-493e-93c2-761f6e885bad___RS_NLB 0816.JPG,northern_blight,plantvillage,1,0.0014972793,2.7231877,4.8579736,31.36021
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8808dc45-6683-4e50-a324-938dbb78afc9___RS_NLB 3754.JPG,northern_blight,plantvillage,1,0.0017358959,2.7013927,5.0554094,31.759241
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8970b98a-13dc-4293-8795-33436cef05e7___RS_NLB 3559.JPG,northern_blight,plantvillage,1,0.0017056223,2.906468,5.070873,33.379856
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89926d8f-aad1-4918-9d37-e1f3e0a4c6b6___RS_NLB 3861.JPG,northern_blight,plantvillage,1,0.0024646851,2.8712008,5.588309,44.919914
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/89faef04-7b28-41bc-a910-d89890f028d1___RS_NLB 0795.JPG,northern_blight,plantvillage,1,0.0018728173,2.8456264,5.0575185,35.226303
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a326726-b032-482d-a75a-2c9401f57fae___RS_NLB 4145.JPG,northern_blight,plantvillage,1,0.0028120242,2.949887,5.9375124,39.357525
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a672c1e-45ea-4ee1-ae48-8dd1c14b0a83___RS_NLB 0826.JPG,northern_blight,plantvillage,1,0.0019090429,2.7512262,5.2596807,32.538624
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8a936e9c-617d-4f4c-834a-6b4cb40db290___RS_NLB 3660.JPG,northern_blight,plantvillage,1,0.0028883792,3.0323734,6.4867754,36.213047
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b09fccc-2ee5-41dd-ac51-99e82e2f81f6___RS_NLB 3518.JPG,northern_blight,plantvillage,1,0.0021566942,3.030722,5.4555063,36.52938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b2c9cfc-a522-4675-8fb0-87c627849b83___RS_NLB  4672.JPG,northern_blight,plantvillage,1,0.0018939789,2.866919,5.4802594,41.571854
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b83a278-e88c-4efa-a203-2c43a7085aec___RS_NLB 4094 copy 2.jpg,northern_blight,plantvillage,1,0.0035885794,2.9957817,5.784608,48.777588
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8b9ae2cf-fcc9-44f8-889a-4868014c70b4___RS_NLB 3936.JPG,northern_blight,plantvillage,1,0.0029625385,2.9957542,5.8360167,38.767227
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bd5dce4-b65c-456f-95b1-a86ff17f4f94___RS_NLB 3894.JPG,northern_blight,plantvillage,1,0.002862012,2.9336796,5.467221,39.20224
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8bfe3fc0-c082-49e0-98b0-ff84aee8595e___RS_NLB 3842.JPG,northern_blight,plantvillage,1,0.002713101,3.0428395,6.1574044,38.053444
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c22c962-864b-4d20-9b94-660407f90533___RS_NLB 3619.JPG,northern_blight,plantvillage,1,0.0035353196,3.1822197,5.7575917,40.950256
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c3fa556-9a06-4f43-bfe6-17bcfabb1d8e___RS_NLB 0809.JPG,northern_blight,plantvillage,1,0.002802248,2.8659856,5.2736144,41.64102
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c4c376b-1f9a-4dde-88f3-453f6154c25f___RS_NLB 3987.JPG,northern_blight,plantvillage,1,0.0026430804,2.885365,5.422164,38.752907
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c674c27-dcc1-4ce3-a3e7-669f9dd3521b___RS_NLB 3867.JPG,northern_blight,plantvillage,1,0.0029237743,2.9172297,5.6195235,44.887268
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8c84fa5e-9ec4-4bdc-a6da-5f817d0461c8___RS_NLB 3931 copy 2.jpg,northern_blight,plantvillage,1,0.0028571524,2.931935,5.8625374,41.639923
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8d420db3-e5d3-4537-a3f9-d57263843f21___RS_NLB 4073.JPG,northern_blight,plantvillage,1,0.0022803997,2.868623,5.422544,36.350266
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8d85e89c-69a7-472a-8a60-9cea0c6e13e8___RS_NLB 3611.JPG,northern_blight,plantvillage,1,0.0028922097,3.0210495,5.672463,39.656876
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e0669bb-1959-4f28-b98d-da3c2d85396c___RS_NLB 3678.JPG,northern_blight,plantvillage,1,0.0027777131,3.1116295,5.616095,38.684578
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e425c04-d739-4b31-8736-92fddf56aef3___RS_NLB 3807.JPG,northern_blight,plantvillage,1,0.0030880799,2.850177,5.1642423,46.932144
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8e4fd84d-73d6-4dbd-b049-d0e01b8cd8bd___RS_NLB 3913.JPG,northern_blight,plantvillage,1,0.0032162794,3.0293503,5.8211923,42.034286
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f0fc373-ecfa-4420-bd93-d8693409dc3b___RS_NLB 4021.JPG,northern_blight,plantvillage,1,0.002169616,2.7693663,5.2465587,36.663338
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f633697-a90c-45ed-b056-8c69f3e32eaa___RS_NLB 4265.JPG,northern_blight,plantvillage,1,0.0016945212,2.8237052,5.2453213,34.93551
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/8f9ac1a8-f91f-4895-ba02-a2ff696fa43e___RS_NLB 3486.JPG,northern_blight,plantvillage,1,0.0020292609,2.7381566,5.3341126,32.5618
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/900c8aee-0d1d-4963-aa84-42d9be09b665___RS_NLB 4112.JPG,northern_blight,plantvillage,1,0.0016211488,2.746271,5.161651,32.55189
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/90dd4436-0614-4f6b-ad3b-b8db56ce4de8___RS_NLB  4673.JPG,northern_blight,plantvillage,1,0.0017656761,2.9011488,5.746813,37.29392
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9135c535-4123-4e5e-af3f-98ba6723c678___RS_NLB 4078.JPG,northern_blight,plantvillage,1,0.0036175824,3.1168916,6.0565844,39.47213
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/91646911-a079-4183-bc96-f0ea25e8a847___RS_NLB 3492.JPG,northern_blight,plantvillage,1,0.0030006664,2.891087,5.744027,36.05419
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/919505a0-7e06-4a89-8faf-f308bd644a6a___RS_NLB 4141.JPG,northern_blight,plantvillage,1,0.003442423,3.0278163,5.888436,42.329155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/921bc4df-da29-4371-bbd6-489e87ff3c49___RS_NLB 4133.JPG,northern_blight,plantvillage,1,0.0026293776,2.9184299,5.5294776,43.73736
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92274867-1466-479b-81df-23eac6437781___RS_NLB 4047.JPG,northern_blight,plantvillage,1,0.0019093296,2.7776783,4.985043,35.406734
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92ace470-d37c-45c6-9416-c03b6ea60f6f___RS_NLB 3882.JPG,northern_blight,plantvillage,1,0.0030314638,2.955349,5.541677,40.62883
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92cfbad9-bad0-428a-b9e1-d3aa67d0c063___RS_NLB 4217.JPG,northern_blight,plantvillage,1,0.0031758389,3.0120394,5.6808605,42.32177
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92d654a4-bd4d-48ed-9bdf-1750662ae4af___RS_NLB 4088.JPG,northern_blight,plantvillage,1,0.0025029923,2.9694054,5.202314,39.26877
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92e0ba47-165f-457c-9be0-baa37eb16d40___RS_NLB 3624.JPG,northern_blight,plantvillage,1,0.0018451413,2.9062555,5.4687667,33.180374
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/92e77a3d-1547-480e-8811-694533238c01___RS_NLB 3944.JPG,northern_blight,plantvillage,1,0.00291587,3.0058131,5.7454987,42.682938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/931b2ec6-2ed7-4a70-8309-7bce6a01d0fd___RS_NLB 3757.JPG,northern_blight,plantvillage,1,0.0011892233,2.7289958,4.9149537,33.519783
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/933d0774-c65e-4d66-b659-8813ecd3fcce___RS_NLB 3782.JPG,northern_blight,plantvillage,1,0.0018478448,2.9319277,5.383531,38.748775
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/937bf586-316f-4916-9a51-c9addfc9ff2a___RS_NLB 3733.JPG,northern_blight,plantvillage,1,0.0020179597,2.8727407,5.2542877,36.343117
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/937c02c2-e783-4c8b-a04c-ce5411970236___RS_NLB 3911.JPG,northern_blight,plantvillage,1,0.002052783,2.9287567,5.462927,37.466442
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9476e78e-6838-4592-af6c-931e899a90b1___RS_NLB 3885.JPG,northern_blight,plantvillage,1,0.0028669625,2.9771538,5.498888,40.045647
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/948adb0d-8641-48ee-ba43-53e34b33bece___RS_NLB 3590.JPG,northern_blight,plantvillage,1,0.0031722886,3.0174937,5.910967,38.93733
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/94c9fcc4-a643-4a7e-b56e-5a952bb7c791___RS_NLB 3999.JPG,northern_blight,plantvillage,1,0.0024578446,2.741134,5.1785946,39.48398
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/952a1717-81d6-482d-b13b-3897a420fd47___RS_NLB 3994.JPG,northern_blight,plantvillage,1,0.002271049,2.7338917,5.0811625,38.885956
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9545cf19-5eb2-48ca-ba90-2117f1d3af49___RS_NLB 3792.JPG,northern_blight,plantvillage,1,0.0028630306,2.9983165,5.4347196,46.482018
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95786afb-4b8e-4837-a396-0157ec1a2245___RS_NLB 0767.JPG,northern_blight,plantvillage,1,0.002212952,2.9385324,5.32371,39.194412
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95a60f50-bad5-4561-a1aa-94cf1e315083___RS_NLB 3853.JPG,northern_blight,plantvillage,1,0.0029762299,2.9546366,6.093136,44.645992
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95b2bcb7-56f0-47e0-82d1-7328e6863de9___RS_NLB 0787.JPG,northern_blight,plantvillage,1,0.0022737596,2.7940516,5.0520186,34.135437
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/95eedb2c-7ebc-438c-82ad-99d2009e7f6a___RS_NLB 4077.JPG,northern_blight,plantvillage,1,0.0028799782,3.0808694,5.7053614,38.30546
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9617c741-671f-4193-bf4d-de62642d7d85___RS_NLB 4064.JPG,northern_blight,plantvillage,1,0.0020175348,2.8345373,5.4470463,37.52358
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9634137b-5b5b-49eb-875a-82da77a5bc54___RS_NLB 3697.JPG,northern_blight,plantvillage,1,0.0026586668,3.1057456,5.3716416,38.276962
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9691fbda-c8f7-4e2c-b1e8-a95038599794___RS_NLB 3900.JPG,northern_blight,plantvillage,1,0.0031495653,2.9712405,5.6674385,43.49109
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/96ad24f7-d865-433f-b3ef-798ed8cc78f1___RS_NLB 3819 copy 2.jpg,northern_blight,plantvillage,1,0.0033961497,2.9664094,5.6354046,43.114162
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/96e81d2a-1f67-423a-905e-6b0b3543f120___RS_NLB 3576 copy 2.jpg,northern_blight,plantvillage,1,0.002318907,2.8171294,5.2344146,34.715668
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/97bb609b-99f9-4dd8-9468-cb24cb17bf7c___RS_NLB 3497.JPG,northern_blight,plantvillage,1,0.0027126628,2.8766255,5.4644823,36.94761
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/98c96eff-fa58-48bd-a2ae-3b2f2bfa7989___RS_NLB 3751.JPG,northern_blight,plantvillage,1,0.0019458628,2.7617497,4.9899917,32.74395
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/98f774a9-df98-45d1-903a-b0c4f6fe6b59___RS_NLB 4211.JPG,northern_blight,plantvillage,1,0.0024778703,2.7794535,5.532853,39.49772
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9943cc83-f708-487b-b45e-a9ac23ee3973___RS_NLB 4045.JPG,northern_blight,plantvillage,1,0.0018714563,2.669154,4.9111695,36.41235
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/995678f2-e77e-4db2-a858-49cfc0f2d423___RS_NLB 3609.JPG,northern_blight,plantvillage,1,0.0020670467,2.83285,5.129292,34.973503
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/9986cb1f-ac94-4f95-b9a1-3815296b66cb___RS_NLB 3806 copy 2.jpg,northern_blight,plantvillage,1,0.0031670895,2.8361704,5.3248186,46.126965
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/99ee381f-c18c-4cf4-b62a-af315af69d5d___RS_NLB 3493.JPG,northern_blight,plantvillage,1,0.0040192213,2.7528353,5.403005,34.77584
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/99f77104-ed40-46c6-aed2-91c58cc3ffa7___RS_NLB 4246.JPG,northern_blight,plantvillage,1,0.0015439631,2.9388216,5.565695,35.939575
